genes	logFC	logCPM	F	PValue	FDR
H3K27me3_Striata_PeakRegion_8767_chr6_87775000_87781199	-0.361371256116974	2.64405501351198	4.36314543201765	0.0367268818427809	0.596727143633348
H3K27me3_Striata_PeakRegion_20558_chr14_40828000_40832599	-0.429737403048825	1.82016011593491	4.36259159861093	0.036738822496108	0.596727143633348
H3K27me3_Striata_PeakRegion_12462_chr8_88282000_88295599	-0.383733291324489	4.20354795677871	4.36173208356262	0.0367573616987543	0.596727143633348
H3K27me3_Striata_PeakRegion_5033_chr4_45695200_45706799	-0.359174029563636	3.52772359890264	4.36149898224906	0.0367623912368845	0.596727143633348
H3K27me3_Striata_PeakRegion_2900_chr2_135676600_135678199	-0.415223181642219	1.96466967958527	4.36145615340277	0.0367633154169274	0.596727143633348
H3K27me3_Striata_PeakRegion_5787_chr4_121037800_121046999	-0.409659934099574	4.67116317364939	4.35851529701872	0.036826832759052	0.596990384412825
H3K27me3_Striata_PeakRegion_5797_chr4_123099200_123100999	-0.52374161087484	1.08251140026217	4.35510942391893	0.0369005372846345	0.596990384412825
H3K27me3_Striata_PeakRegion_7761_chr5_134886400_134893199	-0.355558210134444	3.3078343176436	4.35413433595564	0.0369216670295614	0.596990384412825
H3K27me3_Striata_PeakRegion_14465_chr9_107933000_107939999	-0.355345413627595	3.08529026282163	4.35303852897216	0.03694542782643	0.596990384412825
H3K27me3_Striata_PeakRegion_24819_chr18_67065800_67066599	-0.647166329988272	0.383053514724759	4.35168976322763	0.0369746956110608	0.596990384412825
H3K27me3_Striata_PeakRegion_14263_chr9_99785600_99785999	-0.875168535241317	-0.467406017046881	4.3514780677912	0.0369792915384236	0.596990384412825
H3K27me3_Striata_PeakRegion_7523_chr5_120453200_120469599	-0.417599696696773	4.81004715737235	4.34944395859966	0.0370234827410378	0.596990384412825
H3K27me3_Striata_PeakRegion_20607_chr14_46679200_46683799	-0.368601324279699	2.50367294068208	4.34467031994378	0.0371274078098075	0.596990384412825
H3K27me3_Striata_PeakRegion_3104_chr2_153647600_153652799	-0.3575800954493	2.79972861321338	4.34391251168759	0.0371439338459344	0.596990384412825
H3K27me3_Striata_PeakRegion_22556_chr16_23143200_23150199	-0.355502202370864	2.94956463929843	4.34363881123555	0.0371499045101638	0.596990384412825
H3K27me3_Striata_PeakRegion_12382_chr8_84125000_84133599	-0.375053926892064	4.04591753152781	4.34270374195905	0.0371703102515933	0.596990384412825
H3K27me3_Striata_PeakRegion_17911_chr12_24466400_24472599	-0.355537260031439	2.95343118275351	4.34065383466379	0.0372150858655484	0.596990384412825
H3K27me3_Striata_PeakRegion_26018_chrX_99412000_99419399	-0.362032312776345	2.61482383929979	4.34041023979773	0.0372204104019045	0.596990384412825
H3K27me3_Striata_PeakRegion_3396_chr2_168103000_168107799	-0.3766127182481	2.37558227200991	4.33802818178776	0.0372725198886606	0.596990384412825
H3K27me3_Striata_PeakRegion_8817_chr6_90584800_90599799	-0.383923922729773	4.22813853837945	4.33724168871767	0.037289741850856	0.596990384412825
H3K27me3_Striata_PeakRegion_9657_chr7_16158200_16165399	-0.354633162450476	3.05600154153874	4.33617387067566	0.0373131373724347	0.596990384412825
H3K27me3_Striata_PeakRegion_4641_chr3_131224400_131227199	-0.453058417984025	1.60090820838485	4.33573888169119	0.0373226722367416	0.596990384412825
H3K27me3_Striata_PeakRegion_23278_chr17_15243400_15250799	-0.354833616719362	3.30983122647397	4.33545385433402	0.0373289213587694	0.596990384412825
H3K27me3_Striata_PeakRegion_16838_chr11_74608600_74612799	-0.354464987185399	3.0422963958363	4.33476500750068	0.037344028603047	0.596990384412825
H3K27me3_Striata_PeakRegion_10685_chr7_105683600_105688599	-0.363820769912392	2.57479425498664	4.33431268930115	0.037353951971679	0.596990384412825
H3K27me3_Striata_PeakRegion_16735_chr11_70103000_70107999	-0.373713070158128	2.41774458143885	4.33363950397741	0.0373687260396744	0.596990384412825
H3K27me3_Striata_PeakRegion_6029_chr4_134381600_134383799	-0.431761569446861	1.78903609880199	4.33278581564966	0.0373874703224219	0.596990384412825
H3K27me3_Striata_PeakRegion_8968_chr6_100897200_100900199	-0.455912230578243	1.57563770045133	4.33177594318723	0.0374096566305851	0.596990384412825
H3K27me3_Striata_PeakRegion_10418_chr7_71859600_71866399	-0.356369136438583	2.85320630975886	4.33163906347795	0.0374126648590901	0.596990384412825
H3K27me3_Striata_PeakRegion_82_chr1_34750200_34751799	-0.614647096514383	0.541328252079496	4.32923030732098	0.0374656439892542	0.596990384412825
H3K27me3_Striata_PeakRegion_5225_chr4_62991800_62993999	-0.543118795409701	0.949930882209086	4.32837833798687	0.0374844013485747	0.596990384412825
H3K27me3_Striata_PeakRegion_23690_chr17_44489400_44497199	-0.357681865016111	2.76485617000873	4.32711946239371	0.0375121353593215	0.596990384412825
H3K27me3_Striata_PeakRegion_21282_chr15_6859000_6860999	-0.588250435697561	0.682786153797082	4.32459502542648	0.0375678154742035	0.596990384412825
H3K27me3_Striata_PeakRegion_24393_chr18_13972400_13972799	-0.828468766140667	-0.334360829949334	4.32416794563943	0.0375772438981458	0.596990384412825
H3K27me3_Striata_PeakRegion_4271_chr3_95311400_95318399	-0.35741600184746	3.52391433806711	4.32368829001725	0.0375878359679808	0.596990384412825
H3K27me3_Striata_PeakRegion_777_chr1_119263600_119268199	-0.376773380915135	2.36316004731292	4.32179159326182	0.037629750720022	0.596990384412825
H3K27me3_Striata_PeakRegion_2400_chr2_85019800_85029799	-0.356312039980361	3.47002070776611	4.31960582737552	0.037678114300864	0.596990384412825
H3K27me3_Striata_PeakRegion_7960_chr5_142158400_142168599	-0.354158440326354	3.33479671767231	4.31853769746993	0.0377017720765933	0.596990384412825
H3K27me3_Striata_PeakRegion_9536_chr6_145521800_145524199	-0.446560571404124	1.64908788694383	4.31817257714601	0.0377098626159879	0.596990384412825
H3K27me3_Striata_PeakRegion_11241_chr7_130188200_130192799	-0.406512281557002	2.0303820185063	4.31739892807134	0.0377270115746033	0.596990384412825
H3K27me3_Striata_PeakRegion_10711_chr7_109111600_109117599	-0.356941209584054	2.78387723482328	4.31649863001975	0.037746978164182	0.596990384412825
H3K27me3_Striata_PeakRegion_24120_chr17_74884400_74890399	-0.36620971072468	2.52270465598713	4.31631598327868	0.03775103020971	0.596990384412825
H3K27me3_Striata_PeakRegion_9600_chr6_147865000_147868199	-0.458137656096597	1.54768022248832	4.31541888700961	0.037770939044102	0.596990384412825
H3K27me3_Striata_PeakRegion_9841_chr7_29062600_29078999	-0.379279934114254	4.15815874099389	4.31519790978344	0.037775844776047	0.596990384412825
H3K27me3_Striata_PeakRegion_9309_chr6_128399200_128402799	-0.405410834994646	2.03447461235851	4.3146929408398	0.0377870576786235	0.596990384412825
H3K27me3_Striata_PeakRegion_1811_chr2_13289200_13294799	0.360721256070034	2.59928291057927	4.31465936175708	0.0377878034302818	0.596990384412825
H3K27me3_Striata_PeakRegion_4208_chr3_89157200_89160999	-0.408002608271387	2.01135064362733	4.31449886773839	0.0377913680253803	0.596990384412825
H3K27me3_Striata_PeakRegion_21321_chr15_10544600_10547799	-0.4749007606387	1.41306713736276	4.31184728401821	0.0378503111063264	0.596990384412825
H3K27me3_Striata_PeakRegion_20466_chr14_32655000_32665199	-0.388808440025098	4.34429985741044	4.31082367343897	0.0378730911084686	0.596990384412825
H3K27me3_Striata_PeakRegion_10918_chr7_116292200_116296399	-0.353860134011357	2.96994182764957	4.31077080571989	0.0378742680463601	0.596990384412825
H3K27me3_Striata_PeakRegion_21320_chr15_10175000_10180399	-0.359873732728055	3.66715877153014	4.31042897465031	0.0378818787936205	0.596990384412825
H3K27me3_Striata_PeakRegion_8060_chr5_147791600_147797999	-0.355385104720671	2.84149148448579	4.30947511167155	0.0379031246908708	0.596990384412825
H3K27me3_Striata_PeakRegion_4049_chr3_63834400_63837399	0.469451908466289	1.42930636738011	4.30888241132185	0.0379163325107307	0.596990384412825
H3K27me3_Striata_PeakRegion_1065_chr1_136246600_136249999	-0.426666192424872	1.82798768921078	4.30867976438274	0.0379208494306494	0.596990384412825
H3K27me3_Striata_PeakRegion_14115_chr9_78207800_78215399	-0.364659119961893	2.54583106875784	4.30685120027085	0.0379616329102559	0.596990384412825
H3K27me3_Striata_PeakRegion_15192_chr10_73096400_73103799	-0.412021524652782	4.75298195763879	4.30490124763832	0.0380051744356063	0.596990384412825
H3K27me3_Striata_PeakRegion_22710_chr16_32137400_32143999	-0.355930793413561	2.79847636281847	4.30474097521645	0.0380087555704398	0.596990384412825
H3K27me3_Striata_PeakRegion_25274_chr19_15870000_15877199	-0.365275373342486	2.52723002878411	4.30307282935055	0.0380460497063342	0.596990384412825
H3K27me3_Striata_PeakRegion_1524_chr1_185731000_185733599	-0.471539413294149	1.4341071297579	4.30252473446725	0.0380583116350863	0.596990384412825
H3K27me3_Striata_PeakRegion_25818_chr19_58627400_58628799	0.535514188026799	0.958432422719271	4.30182577401674	0.0380739547237588	0.596990384412825
H3K27me3_Striata_PeakRegion_9360_chr6_136644800_136647399	-0.486739811691761	1.32158113421679	4.3015354229036	0.038080454909627	0.596990384412825
H3K27me3_Striata_PeakRegion_16479_chr11_60490400_60500999	-0.392788516731077	4.42767764476696	4.30071293357578	0.0380988745635666	0.596990384412825
H3K27me3_Striata_PeakRegion_24186_chr17_83215800_83231999	-0.407509960989432	4.6851780481082	4.29526821446116	0.0382210448470194	0.597424730736369
H3K27me3_Striata_PeakRegion_2066_chr2_34923600_34926799	-0.439206665538472	1.7027107062384	4.29521798021412	0.0382221739283417	0.597424730736369
H3K27me3_Striata_PeakRegion_16495_chr11_61204200_61219599	-0.421876026913606	4.92426576050131	4.29465937114862	0.0382347317641609	0.597424730736369
H3K27me3_Striata_PeakRegion_8742_chr6_85508600_85518999	-0.384382238465671	4.27235405214659	4.29444531367851	0.0382395450386561	0.597424730736369
H3K27me3_Striata_PeakRegion_1457_chr1_182747200_182751799	-0.354231858284153	2.91085109068273	4.29431792988169	0.038242409679193	0.597424730736369
H3K27me3_Striata_PeakRegion_19866_chr13_92583400_92586599	0.455213948403187	1.54106145078922	4.29050742261497	0.0383282054668633	0.598116333447089
H3K27me3_Striata_PeakRegion_1341_chr1_172469600_172471199	-0.589254714313209	0.665037969650237	4.29029205529587	0.0383330606074766	0.598116333447089
H3K27me3_Striata_PeakRegion_17792_chr12_4839800_4841799	-0.482127400549137	1.34740288300359	4.28872478726272	0.0383684117912403	0.598305971535472
H3K27me3_Striata_PeakRegion_6858_chr5_64968400_64975599	-0.371165559228039	4.00746592064481	4.28712511931533	0.0384045290298558	0.598371051816766
H3K27me3_Striata_PeakRegion_11629_chr7_141744600_141749999	-0.354920070717329	2.81990273714186	4.28648529092103	0.0384189850266968	0.598371051816766
H3K27me3_Striata_PeakRegion_6262_chr4_145306600_145320399	-0.374865386143611	4.10266583694126	4.28216746586399	0.0385166893016226	0.599084166566387
H3K27me3_Striata_PeakRegion_3406_chr2_168315000_168325399	-0.352356745528023	3.21063122313479	4.28142595456094	0.0385334945026015	0.599084166566387
H3K27me3_Striata_PeakRegion_17027_chr11_83222200_83225799	-0.427512999018808	1.80619567646583	4.28100709100236	0.0385429907914986	0.599084166566387
H3K27me3_Striata_PeakRegion_19550_chr13_59428600_59436599	-0.352154301058165	3.10467237039662	4.27975717371588	0.0385713429501144	0.599084166566387
H3K27me3_Striata_PeakRegion_791_chr1_119402400_119428199	-0.493434258503686	6.1596987233829	4.27933567483184	0.0385809088347848	0.599084166566387
H3K27me3_Striata_PeakRegion_19984_chr13_100547400_100554799	-0.399258172598208	4.55909491316452	4.277465687305	0.0386233780637451	0.599110572575141
H3K27me3_Striata_PeakRegion_13032_chr8_117708600_117721599	-0.354614651269089	3.47879310708516	4.27721538182807	0.0386290664621766	0.599110572575141
H3K27me3_Striata_PeakRegion_15227_chr10_76712800_76733799	-0.383170150850692	4.26690268323849	4.27483620708327	0.0386831790466249	0.599583448836153
H3K27me3_Striata_PeakRegion_6283_chr4_148375000_148386999	-0.358630806853852	3.68073928077148	4.27383168476586	0.038706050027613	0.599583448836153
H3K27me3_Striata_PeakRegion_9199_chr6_124857800_124864399	-0.352711250373311	2.94894605877749	4.27070484474387	0.0387773327766255	0.600073866379194
H3K27me3_Striata_PeakRegion_22526_chr16_20730800_20741399	-0.386761795147956	4.33926790816316	4.27007187233999	0.0387917794302297	0.600073866379194
H3K27me3_Striata_PeakRegion_8214_chr6_29327400_29328999	-0.563760680596591	0.798412176519214	4.26905314832805	0.0388150421427635	0.600073866379194
H3K27me3_Striata_PeakRegion_19783_chr13_72719200_72722199	-0.461049127886504	1.50526126973882	4.26775218897595	0.0388447710118565	0.600073866379194
H3K27me3_Striata_PeakRegion_758_chr1_118804400_118814599	-0.351651736386437	3.14064647910069	4.2671855904068	0.0388577261006851	0.600073866379194
H3K27me3_Striata_PeakRegion_9739_chr7_24345400_24356999	-0.374725600522705	4.11385921585122	4.26558779532364	0.0388942835663707	0.600073866379194
H3K27me3_Striata_PeakRegion_21820_chr15_77886800_77895199	-0.352418810125896	3.38352113132329	4.26531319133754	0.0389005701219763	0.600073866379194
H3K27me3_Striata_PeakRegion_13175_chr8_124628200_124640199	-0.36092187991785	3.77263450338357	4.26228418735966	0.0389699843687586	0.600200972096001
H3K27me3_Striata_PeakRegion_9728_chr7_19808200_19834799	-0.493704079633825	6.18464671967091	4.26149093334869	0.0389881844497502	0.600200972096001
H3K27me3_Striata_PeakRegion_13236_chr9_7711000_7712599	-0.596661510413743	0.606234989552375	4.26146284788126	0.0389888289940821	0.600200972096001
H3K27me3_Striata_PeakRegion_6331_chr4_150888000_150893999	-0.360540764494957	2.58013494297895	4.25931525489604	0.0390381480552464	0.600200972096001
H3K27me3_Striata_PeakRegion_3957_chr3_38880600_38896199	-0.475714538413581	5.84099711161093	4.25920350263336	0.0390407162147802	0.600200972096001
H3K27me3_Striata_PeakRegion_8177_chr6_18030000_18032599	-0.450206011303081	1.59132059459049	4.25886767702883	0.0390484348316179	0.600200972096001
H3K27me3_Striata_PeakRegion_25643_chr19_48014400_48015599	-0.658965662840497	0.296473457645867	4.25205955682713	0.039205258297444	0.600412083076813
H3K27me3_Striata_PeakRegion_10075_chr7_37886200_37893399	-0.351234876645422	2.99284825143613	4.25170209233999	0.0392135106402702	0.600412083076813
H3K27me3_Striata_PeakRegion_9606_chr7_3222600_3225799	-0.490934169338953	1.26663040473134	4.24935890643211	0.0392676500266076	0.600412083076813
H3K27me3_Striata_PeakRegion_15737_chr10_121346800_121354999	-0.40618102866894	4.69940731920206	4.24903835075295	0.0392750625704086	0.600412083076813
H3K27me3_Striata_PeakRegion_733_chr1_105299000_105307399	0.350100232667073	3.00984294377433	4.2464793471284	0.0393342897388097	0.600412083076813
H3K27me3_Striata_PeakRegion_9768_chr7_25420200_25424399	-0.394105099061692	2.11710858034092	4.2457216934937	0.0393518433153311	0.600412083076813
H3K27me3_Striata_PeakRegion_21593_chr15_59614000_59622199	-0.353178450272353	2.82933902897428	4.24545985660091	0.0393579115518126	0.600412083076813
H3K27me3_Striata_PeakRegion_20242_chr14_20111600_20117799	-0.35467611663807	3.54781589502698	4.24356449255561	0.0394018671003269	0.600412083076813
H3K27me3_Striata_PeakRegion_2717_chr2_125503000_125507399	-0.355924514301049	2.66449066151731	4.2428598576062	0.0394182214780161	0.600412083076813
H3K27me3_Striata_PeakRegion_14631_chr9_118302000_118304399	-0.503623785277205	1.17326564599754	4.24279470817982	0.0394197339373594	0.600412083076813
H3K27me3_Striata_PeakRegion_17893_chr12_17523400_17532599	-0.350530229130971	3.09775395076065	4.24228051993493	0.0394316730756643	0.600412083076813
H3K27me3_Striata_PeakRegion_10428_chr7_73182400_73187599	-0.378096197299529	2.29042725811207	4.24189869486685	0.0394405412758563	0.600412083076813
H3K27me3_Striata_PeakRegion_21930_chr15_83075800_83078199	-0.462954108555409	1.47673591394097	4.24111909102282	0.0394586547122526	0.600412083076813
H3K27me3_Striata_PeakRegion_25365_chr19_25205800_25211399	-0.354347850558823	3.54103964805999	4.24077879247118	0.0394665639973925	0.600412083076813
H3K27me3_Striata_PeakRegion_20521_chr14_34049800_34061999	-0.3551609272845	3.58186206864117	4.24062473380857	0.0394701452057038	0.600412083076813
H3K27me3_Striata_PeakRegion_25209_chr19_6820800_6825599	-0.3548102281142	2.70619452014148	4.23869407039409	0.0395150538324015	0.600412083076813
H3K27me3_Striata_PeakRegion_9237_chr6_126128400_126133399	-0.38571442027171	2.20165116401613	4.23861179229034	0.0395169688711035	0.600412083076813
H3K27me3_Striata_PeakRegion_10045_chr7_37404200_37407799	-0.441838239125834	1.65435898541388	4.23844627923048	0.0395208215143822	0.600412083076813
H3K27me3_Striata_PeakRegion_23601_chr17_35374600_35384399	-0.405151426127145	4.69121279818236	4.23786115606081	0.0395344445707982	0.600412083076813
H3K27me3_Striata_PeakRegion_9423_chr6_143294000_143295999	-0.597759405376221	0.591801169632312	4.2377127102113	0.0395379015260172	0.600412083076813
H3K27me3_Striata_PeakRegion_15256_chr10_78049000_78057999	-0.352446230517363	3.45112313760368	4.235230784825	0.039595746741417	0.600412083076813
H3K27me3_Striata_PeakRegion_18894_chr13_25052600_25056399	-0.407981433118126	1.98015401763621	4.23513124560709	0.0395980685121835	0.600412083076813
H3K27me3_Striata_PeakRegion_18993_chr13_35388800_35390799	-0.539739743886584	0.935444303453077	4.23476195091901	0.0396066836275426	0.600412083076813
H3K27me3_Striata_PeakRegion_22267_chr15_99663400_99673799	-0.350996538386232	3.38144023887825	4.23415421167063	0.0396208655938561	0.600412083076813
H3K27me3_Striata_PeakRegion_6036_chr4_134577600_134582599	-0.358874078037453	2.59105060918595	4.23231433774265	0.0396638326656653	0.600709791195124
H3K27me3_Striata_PeakRegion_9692_chr7_18818200_18829199	-0.352503554549808	3.46773932595482	4.23068080777036	0.0397020219048687	0.600709791195124
H3K27me3_Striata_PeakRegion_3550_chr2_172175600_172181999	-0.355919127971955	2.63987333618111	4.23032339235525	0.0397103828314085	0.600709791195124
H3K27me3_Striata_PeakRegion_8944_chr6_99790600_99794599	-0.374237176641451	2.33903695342204	4.22854234979165	0.0397520738505329	0.600865762739733
H3K27me3_Striata_PeakRegion_23485_chr17_31611600_31619999	-0.350109877126807	3.21896382182333	4.22778691754123	0.0397697710368987	0.600865762739733
H3K27me3_Striata_PeakRegion_10030_chr7_37076000_37080199	-0.355323548484919	2.64803869760999	4.22578540788722	0.0398166995231401	0.600865762739733
H3K27me3_Striata_PeakRegion_2944_chr2_144303000_144308199	-0.359815701809688	2.56494172407224	4.22442376740481	0.039848658497966	0.600865762739733
H3K27me3_Striata_PeakRegion_2947_chr2_144358000_144362599	-0.37657772352805	2.29891867819455	4.22120612474771	0.0399242865892266	0.600865762739733
H3K27me3_Striata_PeakRegion_466_chr1_78814200_78822399	-0.349650235792922	3.14116090715153	4.22088871788024	0.0399317551390421	0.600865762739733
H3K27me3_Striata_PeakRegion_19835_chr13_73694800_73717799	-0.41104072288066	4.80518403889289	4.22046917126314	0.0399416292761929	0.600865762739733
H3K27me3_Striata_PeakRegion_5865_chr4_127212000_127215199	-0.454662693189451	1.53686335166846	4.21942119018961	0.039966304975077	0.600865762739733
H3K27me3_Striata_PeakRegion_24975_chr18_80162800_80163999	-0.555422361652874	0.832925853879141	4.21933726446124	0.0399682817769747	0.600865762739733
H3K27me3_Striata_PeakRegion_13436_chr9_37254600_37255599	-0.585315489789719	0.656112465895047	4.21839933769458	0.0399903808575561	0.600865762739733
H3K27me3_Striata_PeakRegion_4788_chr3_153749800_153751199	-0.704858692663342	0.0847955640669185	4.21817026637367	0.0399957800987152	0.600865762739733
H3K27me3_Striata_PeakRegion_17890_chr12_17481000_17497199	-0.393517096337711	4.51060584480316	4.21568496179809	0.0400544082563755	0.600865762739733
H3K27me3_Striata_PeakRegion_23782_chr17_48252200_48256999	-0.391891636043425	2.12435825389689	4.21512154148855	0.0400677118384352	0.600865762739733
H3K27me3_Striata_PeakRegion_25616_chr19_46311200_46325599	-0.394717342233513	4.53164196647422	4.21428457026357	0.0400874831162163	0.600865762739733
H3K27me3_Striata_PeakRegion_17568_chr11_113373200_113382199	-0.349863049955599	3.36064578641616	4.2128289222458	0.0401218934251875	0.600865762739733
H3K27me3_Striata_PeakRegion_12508_chr8_89408600_89415199	-0.362599546208761	2.50873843937176	4.21196410921055	0.0401423515653592	0.600865762739733
H3K27me3_Striata_PeakRegion_6834_chr5_57714200_57721599	-0.349441694565649	3.17233693055743	4.21121534897989	0.0401600731874206	0.600865762739733
H3K27me3_Striata_PeakRegion_15540_chr10_94940800_94946399	-0.349405071613855	3.04135106139361	4.21107268196578	0.0401634507548917	0.600865762739733
H3K27me3_Striata_PeakRegion_15283_chr10_79916800_79925399	-0.397323002369861	4.57940268225604	4.21044127216388	0.040178402634241	0.600865762739733
H3K27me3_Striata_PeakRegion_23190_chr17_8458600_8462199	0.414472991810844	1.88125961365431	4.20977639601002	0.0401941533170958	0.600865762739733
H3K27me3_Striata_PeakRegion_231_chr1_55198800_55203199	-0.41372737509014	1.90463156980427	4.20882829539752	0.04021662469909	0.600865762739733
H3K27me3_Striata_PeakRegion_17247_chr11_95505400_95517599	-0.399099694284139	4.61199026289553	4.20812853426669	0.0402332185271216	0.600865762739733
H3K27me3_Striata_PeakRegion_11116_chr7_125592000_125594999	-0.40941041836541	1.94821569244821	4.20694546031127	0.0402612897718439	0.600937028816781
H3K27me3_Striata_PeakRegion_15912_chr11_8433000_8437599	-0.407799618895146	1.96314200135759	4.20541782827389	0.0402975668919749	0.601011001217289
H3K27me3_Striata_PeakRegion_11617_chr7_141335600_141344199	-0.382055671264812	4.30610628968236	4.20477467966688	0.0403128501902105	0.601011001217289
H3K27me3_Striata_PeakRegion_13921_chr9_64030400_64034199	-0.407825056722397	1.96223035980271	4.20260301644095	0.040364500931393	0.601433395738006
H3K27me3_Striata_PeakRegion_715_chr1_93684800_93689399	-0.367141670984553	2.42360748481392	4.19380780198686	0.0405743974190148	0.603764496194502
H3K27me3_Striata_PeakRegion_2611_chr2_116065200_116068199	-0.441199675501217	1.63900188931259	4.19342698768505	0.0405835113365841	0.603764496194502
H3K27me3_Striata_PeakRegion_14903_chr10_29084400_29086399	-0.50580471433431	1.13854185204619	4.19092009005963	0.0406435618585466	0.603764496194502
H3K27me3_Striata_PeakRegion_24323_chr18_9705400_9709599	-0.350985284143879	2.83099526924125	4.19070174188948	0.04064879661127	0.603764496194502
H3K27me3_Striata_PeakRegion_25874_chrX_7961800_7965599	-0.495831185805986	1.20691864091491	4.19060352022089	0.0406511516415416	0.603764496194502
H3K27me3_Striata_PeakRegion_19463_chr13_56031400_56038199	-0.356942822557849	2.58842337838244	4.19017599624096	0.0406614039194266	0.603764496194502
H3K27me3_Striata_PeakRegion_21595_chr15_59647600_59652599	-0.385691896110449	2.18044251580475	4.18901140123142	0.0406893453691796	0.603831758205916
H3K27me3_Striata_PeakRegion_150_chr1_38780000_38781999	-0.573998567930536	0.708174972763527	4.18662865037349	0.0407465761621557	0.604024407903789
H3K27me3_Striata_PeakRegion_5261_chr4_64016600_64018199	-0.413273088117795	1.90302156284079	4.18515993119195	0.0407818951216683	0.604024407903789
H3K27me3_Striata_PeakRegion_15280_chr10_79873400_79875399	-0.439711316636323	1.65089415885058	4.1846546966274	0.0407940521574011	0.604024407903789
H3K27me3_Striata_PeakRegion_26090_chrX_168794200_168797399	-0.348349569387798	3.1536564190148	4.1843714889074	0.040800868411677	0.604024407903789
H3K27me3_Striata_PeakRegion_2054_chr2_34109800_34111599	-0.550857297230615	0.849746739321091	4.18360084240433	0.0408194224168852	0.604024407903789
H3K27me3_Striata_PeakRegion_1044_chr1_135363200_135369199	-0.367812462362786	2.40513392439584	4.18216338762943	0.0408540541084107	0.60419023140145
H3K27me3_Striata_PeakRegion_15872_chr11_5947000_5950399	-0.381456018297174	2.21886600631845	4.18027467808184	0.0408996045065523	0.604410414085116
H3K27me3_Striata_PeakRegion_15265_chr10_78370200_78375199	-0.367425467162672	2.40859532015114	4.1796032449666	0.0409158104448128	0.604410414085116
H3K27me3_Striata_PeakRegion_21813_chr15_77711000_77712199	-0.467876776450367	1.40897383197	4.17798276761526	0.0409549506212047	0.604642293315462
H3K27me3_Striata_PeakRegion_13369_chr9_31527000_31531999	-0.354938254930515	2.61923694190778	4.17546418093233	0.0410158613352761	0.604792889150756
H3K27me3_Striata_PeakRegion_22472_chr16_14260800_14276199	-0.364336276710679	3.95846594960649	4.17484885009463	0.0410307572492579	0.604792889150756
H3K27me3_Striata_PeakRegion_18994_chr13_35480800_35487399	-0.372929435120161	2.32050630826969	4.17465307851284	0.0410354976742332	0.604792889150756
H3K27me3_Striata_PeakRegion_12715_chr8_105263200_105276999	-0.389446146025891	4.47299521034249	4.17350977594741	0.0410631931625733	0.604855441490058
H3K27me3_Striata_PeakRegion_285_chr1_59444200_59451999	-0.347689067915873	3.18477008567097	4.1709252058574	0.0411258744529606	0.60527415925515
H3K27me3_Striata_PeakRegion_25054_chr18_82170200_82170799	-0.347990088306079	3.3623089217923	4.17038479666196	0.0411389932167766	0.60527415925515
H3K27me3_Striata_PeakRegion_4974_chr4_43630800_43634599	-0.392775580685006	2.09676308468324	4.16943658937861	0.0411620221515793	0.60527415925515
H3K27me3_Striata_PeakRegion_24732_chr18_62037000_62042999	-0.378412018228919	2.24836498278051	4.16798955942	0.0411971920019984	0.605446140236777
H3K27me3_Striata_PeakRegion_20102_chr13_112375600_112377199	-0.610366451235011	0.499461588526063	4.16622409538376	0.041240144096638	0.605732230376132
H3K27me3_Striata_PeakRegion_9736_chr7_19963400_19968599	-0.396882969964179	2.04849762839157	4.16357201217869	0.0413047552347412	0.606335940247265
H3K27me3_Striata_PeakRegion_13070_chr8_119459800_119471399	-0.348416336551358	3.40127507018814	4.16181760993311	0.0413475551299867	0.6066189658206
H3K27me3_Striata_PeakRegion_13276_chr9_20721800_20730399	-0.352577393948907	3.61668576437009	4.15921516794677	0.0414111293890445	0.607206281524864
H3K27me3_Striata_PeakRegion_10771_chr7_112436000_112438199	-0.526310771857732	0.984457744186009	4.15808263419008	0.0414388277686367	0.607267185118567
H3K27me3_Striata_PeakRegion_17498_chr11_107544000_107547799	-0.358030929439172	2.54985112234022	4.15535080000894	0.0415057203657291	0.607812741405769
H3K27me3_Striata_PeakRegion_16525_chr11_62965600_62968199	-0.378456028669239	2.24150134975376	4.15236162590802	0.0415790442664633	0.607812741405769
H3K27me3_Striata_PeakRegion_13033_chr8_117732800_117735799	-0.464592550939368	1.4206782352726	4.14958467257318	0.0416472843768028	0.607812741405769
H3K27me3_Striata_PeakRegion_132_chr1_37270000_37272599	-0.438194934068304	1.64146832444553	4.14863694169151	0.0416706005866525	0.607812741405769
H3K27me3_Striata_PeakRegion_15708_chr10_120458000_120482599	-0.488976648133589	6.22190553009826	4.14759897797878	0.0416961524543708	0.607812741405769
H3K27me3_Striata_PeakRegion_14840_chr10_19829600_19836599	0.346124918052995	2.99163088424545	4.14748856740602	0.0416988714334981	0.607812741405769
H3K27me3_Striata_PeakRegion_22432_chr16_10374000_10376199	-0.467611479791629	1.39766900478131	4.14719167051299	0.0417061837629235	0.607812741405769
H3K27me3_Striata_PeakRegion_5202_chr4_59911400_59916799	-0.352587486060547	3.65277999520857	4.14667830626821	0.0417188306865948	0.607812741405769
H3K27me3_Striata_PeakRegion_10551_chr7_81856000_81865199	-0.370427091951387	4.13169074013032	4.14651407577623	0.0417228774180039	0.607812741405769
H3K27me3_Striata_PeakRegion_8908_chr6_95903000_95906399	-0.410338623624813	1.91033098211295	4.14639356713801	0.0417258470807782	0.607812741405769
